file,row_index,customer_id,field,original_value,degraded_value,category,reason
customers,42477,C328326,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,83590,C321071,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,22569,C234542,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,24634,C143640,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,16384,C224744,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,7879,C233229,country,DE,Germany,format_inconsistency,Inconsistent country code representation
customers,75237,C987493,country,GB,gb,format_inconsistency,Inconsistent country code representation
customers,1085,C864800,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,97885,C407855,country,DE,Deutschland,format_inconsistency,Inconsistent country code representation
customers,42028,C221259,country,TR,tr,format_inconsistency,Inconsistent country code representation
customers,82675,C306579,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,38096,C242392,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,24107,C254230,country,TR,tr,format_inconsistency,Inconsistent country code representation
customers,59420,C154300,country,GB,United Kingdom,format_inconsistency,Inconsistent country code representation
customers,23753,C122512,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,93237,C264889,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,54060,C143722,country,GB,Great Britain,format_inconsistency,Inconsistent country code representation
customers,59883,C952777,country,DE,DEU,format_inconsistency,Inconsistent country code representation
customers,58811,C126105,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,19017,C719277,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,10281,C270439,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,97019,C440942,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,27880,C100783,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,46662,C813128,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,84824,C568511,country,DE,Deutschland,format_inconsistency,Inconsistent country code representation
customers,18168,C779528,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,95120,C264341,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,2199,C127631,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,24094,C326003,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,27930,C148773,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,40222,C313431,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,82639,C213080,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,64052,C155724,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,74589,C240249,country,DE,GERMANY,format_inconsistency,Inconsistent country code representation
customers,72511,C584612,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,79345,C174858,country,DE,DEU,format_inconsistency,Inconsistent country code representation
customers,26887,C112980,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,72598,C317664,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,90539,C127603,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,66318,C789442,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,64209,C293859,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,80550,C256311,country,DE,DEU,format_inconsistency,Inconsistent country code representation
customers,15859,C513987,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,24677,C220527,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,42797,C750629,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,86681,C136457,country,FR,France,format_inconsistency,Inconsistent country code representation
customers,53378,C300172,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,56350,C365023,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,29751,C208935,country,DE,germany,format_inconsistency,Inconsistent country code representation
customers,5283,C595422,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,45634,C161894,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,31737,C227490,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,9,C283361,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,23163,C124266,country,TR,tr,format_inconsistency,Inconsistent country code representation
customers,72241,C535608,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,55098,C962492,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,73176,C126429,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,96778,C240657,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,53963,C417514,country,DE,DEU,format_inconsistency,Inconsistent country code representation
customers,51217,C943073,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,43151,C215813,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,24077,C254698,country,TR,Turkey,format_inconsistency,Inconsistent country code representation
customers,81171,C114026,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,66496,C245102,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,96095,C200417,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,40498,C631749,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,65484,C494223,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,30457,C510168,country,TR,Türkiye,format_inconsistency,Inconsistent country code representation
customers,71576,C738871,country,TR,TUR,format_inconsistency,Inconsistent country code representation
customers,37928,C240635,country,US,America,format_inconsistency,Inconsistent country code representation
customers,78538,C297519,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
customers,64103,C198720,country,GB,United Kingdom,format_inconsistency,Inconsistent country code representation
customers,35459,C319655,country,TR,turkey,format_inconsistency,Inconsistent country code representation
customers,9458,C133115,country,DE,GERMANY,format_inconsistency,Inconsistent country code representation
customers,54396,C287680,country,TR,TÜRKİYE,format_inconsistency,Inconsistent country code representation
