customer_id,first_name,last_name,street,city,region,postal_code,country,phone,email,tax_id,account_group,sales_org,distribution_channel,division,currency,payment_terms,credit_limit,language,created_date,gender,age,payment_method,_duplicate,reject_reason
C962028,İhsan,,7433 Bilir Walks,Adana,Aegean,58865,TR,+905642358832,i̇hsan.demir@hotmail.com,78991042474,Z001,2000,10,00,TRY,NT15,5000.0,TR,2021-01-26,F,53.0,Debit Card,False,missing last_name
C128379,Ünsever,Yıldırım,16544 Şennur Motorway Suite 236,Gaziantep,Marmara,84323,TR,,,23327375281,Z001,1000,20,00,TRY,NT00,0.0,TR,2024-03-13,F,48.0,Credit Card,False,R1: no phone or email
C187907,,Yorulmaz,720 Akgündüz Shore,Izmir,Aegean,51448,TR,+905064125619,sehel.yorulmaz@icloud.com,26997236891,ZKAM,2000,10,00,TRY,NT00,0.0,TR,2022-04-07,F,52.0,Credit Card,False,missing first_name
C214890,,Ertaş,6535 Ayşenur Hill,Ankara,Marmara,89053,TR,+905523929698,i̇lkim.ertaş@gmail.com,52180255012,ZKAM,1000,10,00,TRY,NT60,0.0,TR,2022-05-26,F,19.0,Debit Card,False,missing first_name
C336968,Vezat,Zorlu,145 Gül Motorway,Izmir,Marmara,83682,TR,,,64940331240,Z001,1000,20,00,TRY,NT60,0.0,TR,2024-02-18,F,58.0,Cash,False,R1: no phone or email
C897368,Nicole,,818 Jerry Cape,New Aliciastad,KS,74733,US,+17544528660,nicole.castillo@yahoo.com,34-9027381,Z001,1000,20,00,USD,NT30,1000.0,EN,2023-02-09,M,26.0,Cash,False,missing last_name
C175875,Akdurmuş,Şafak,7099 Şener Inlet,Konya,Black Sea,09574,TR,,,93959214804,Z001,1000,10,00,TRY,NT00,5000.0,TR,2023-12-27,F,40.0,Credit Card,False,R1: no phone or email
C280245,Serezli,TEVETOĞLU,6479 Sakarya Villages Suite 722,Gaziantep,Central Anatolia,03294,,+905649962461,serezli.tevetoğlu@gmail.com,37924866931,Z002,1000,10,00,TRY,NT30,5000.0,TR,2023-07-09,F,21.0,Cash,False,R3: missing country
C256724,Musafet,Tevetoğlu,236 Korutürk Inlet,Izmir,Mediterranean,82186,,5676945099,musafet.tevetoğlu@yahoo.com,53882042899,Z001,1000,20,00,TRY,NT30,5000.0,TR,2020-08-12,F,23.0,Debit Card,False,R3: missing country
C125207,Tammy,,51667 Lisa Shores,South Alisonville,RI,13676,US,+17458373855,tammy.meyer@yahoo.com,61-1050424,ZKAM,1000,10,00,USD,NT00,10000.0,EN,2024-11-01,M,58.0,Cash,False,missing last_name
C220541,Mürit,Sakarya,675 Erdoğan Avenue Suite 752,Antalya,Central Anatolia,82880,TR,,,03725127340,ZKAM,1000,10,00,TRY,NT30,1000.0,TR,2024-04-02,F,60.0,Cash,False,R1: no phone or email
C672036,Alanalp,Akçay,6952 Çetin Expressway,Izmir,Mediterranean,01705,,+905794564070,alanalp.akçay@hotmail.com,18579217083,Z001,1000,10,00,TRY,NT00,0.0,TR,2024-01-24,F,37.0,Cash,False,R3: missing country
C301804,Arifcan,,2901 İhsanoğlu Shoal Apt. 161,Adana,,90330,TR,+905391363137,arifcan.şama@hotmail.com,67185452374,Z002,1000,10,00,TRY,NT00,0.0,TR,2023-11-11,M,46.0,Cash,False,missing last_name
C302238,,Çetin,2773 Değmeer Wall,Gaziantep,Black Sea,25043,TR,+905813924575,gülinaz.çetin@yahoo.com,84290411808,ZKAM,1000,20,00,TRY,NT15,5000.0,TR,2024-02-13,M,27.0,Credit Card,False,missing first_name
C132779,Molly,Barnes,141 Robinson Isle,Toddhaven,CO,36100,,+13322825210,,41-3087371,Z001,2000,20,00,USD,NT00,0.0,EN,2021-01-01,F,35.0,Debit Card,False,R3: missing country
C237397,Cemalettin,Ergül,191 Akçay Villages Suite 384,Antalya,Central Anatolia,41443,,05707699727,,22627902344,ZKAM,1000,10,00,TRY,NT00,5000.0,TR,2024-01-11,F,66.0,Cash,False,R3: missing country
C415144,Afer,,4231 Köker Alley,Izmir,Black Sea,34534,TR,+905301591942,afer.şensoy@hotmail.com,50328976375,Z002,2000,20,00,TRY,NT15,1000.0,TR,2022-12-27,M,27.0,Cash,False,missing last_name
C311272,Aköz,,56148 Şener Ranch Suite 681,Adana,Black Sea,55617,TR,+905659761719,aköz.akçay@gmail.com,02587677333,Z001,2000,10,00,TRY,NT00,1000.0,TR,2024-01-22,F,46.0,Debit Card,False,missing last_name
C273521,Güllühan,Akdeniz,784 Fayize Run,Antalya,Aegean,31364,,+905472968518,güllühan.akdeniz@hotmail.com,,Z001,1000,10,00,TRY,NT30,50000.0,TR,2021-04-29,F,18.0,Cash,False,R3: missing country
C299114,,Thies,Aleksej-Fliegner-Straße 55-24,Rosenheim,Schleswig-Holstein,58522,DE,+491751186381,klaus-dieter.thies@gmail.com,17032513783,ZKAM,1000,10,00,EUR,NT00,10000.0,DE,2021-09-12,F,20.0,Debit Card,False,missing first_name
C804434,,Wähner,Haeringstr. 81-57,Ingolstadt,Schleswig-Holstein,26349,DE,+491532680816,rocco.wähner@outlook.com,04448041260,Z001,1000,10,00,EUR,NT30,1000.0,DE,2022-07-17,F,69.0,Cash,False,missing first_name
C779383,,Soylu,30361 Aybet Glen Suite 141,Ankara,Marmara,65914,TR,+905432953794,münezzer.soylu@gmail.com,49854535902,Z001,2000,20,00,TRY,NT30,0.0,TR,2023-05-23,,62.0,Cash,False,missing first_name
C120918,Ramadan,Bilgin,304 Kaver Avenue Suite 509,Ankara,Mediterranean,34568,TR,,,22476491063,Z001,1000,10,00,TRY,NT30,1000.0,TR,2021-11-27,F,22.0,Cash,False,R1: no phone or email
C129930,Yalgın,,524 Yılmaz Glen Suite 030,Bursa,,24955,TR,+905733621949,yalgın.türk@hotmail.com,11253133301,Z002,2000,10,00,TRY,NT60,0.0,TR,2021-01-24,F,48.0,Debit Card,False,missing last_name
C120642,Güneri,Hayrioğlu,76812 Hilayda Mountains Apt. 294,Gaziantep,Mediterranean,89621,TR,,,94238219175,Z002,1000,10,00,TRY,NT30,10000.0,TR,2023-04-15,F,20.0,Cash,False,R1: no phone or email
C411326,Umuşan,Güçlü,455 Seven Locks Suite 607,Ankara,,88735,TR,,,94078095953,Z002,3000,10,00,TRY,NT00,0.0,TR,2020-04-16,F,58.0,Debit Card,False,R1: no phone or email
C179775,Şadıman,,2026 Teknaz Spring Apt. 593,Gaziantep,Aegean,38061,TR,+905429273239,şadıman.zengin@hotmail.com,51822660699,Z001,1000,10,00,TRY,NT00,5000.0,TR,2020-08-08,M,54.0,Credit Card,False,missing last_name
C303454,Ahmad,,Conradiplatz 6186,Großenhain,Baden-Württemberg,74610,DE,+491567021888,ahmad.zänker@outlook.com,00803024260,Z001,2000,10,00,EUR,NT00,25000.0,DE,2021-03-31,F,26.0,Credit Card,False,missing last_name
C217015,Kuddusi,Arsoy,847 Yaman Avenue Apt. 205,Konya,Aegean,09917,TR,,,42645144682,Z001,1000,10,00,TRY,NT00,1000.0,TR,2023-07-04,M,54.0,Cash,False,R1: no phone or email
C184232,Aksoy,,8874 Fatih Heights Apt. 425,Gaziantep,Marmara,29611,TR,+905691497200,aksoy.hançer@icloud.com,58805686517,Z001,1000,10,00,TRY,NT45,0.0,TR,2022-12-25,F,36.0,Credit Card,False,missing last_name
C124344,Veis,,294 Akalan Causeway,Gaziantep,Central Anatolia,45848,TR,5058855715,veis.akçay@outlook.com,72799801303,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-02-17,F,63.0,Credit Card,False,missing last_name
C661047,Magarete,Hettner,Plathring 3-3,Stadtroda,Rheinland-Pfalz,91222,,1734251805,magarete.hettner@gmail.com,73100669650,Z001,3000,10,00,EUR,NT00,0.0,DE,2022-11-14,M,64.0,Credit Card,False,R3: missing country
C239105,Selâtin,,41601 ErdoÄan Ford Apt. 901,Istanbul,Mediterranean,58011,TR,+905653501137,selâtin.dumanlı@gmail.com,69017689451,Z001,3000,10,00,TRY,NT00,5000.0,TR,2021-11-02,M,41.0,Debit Card,False,missing last_name
C302892,Nihai,Arsoy,20574 Berkal Forges Suite 068,Bursa,Aegean,25005,,,nihai.arsoy@hotmail.com,98259786377,ZKAM,2000,10,00,TRY,NT00,1000.0,TR,2022-09-08,F,30.0,Credit Card,False,R3: missing country
C256713,İlim,Akar,578 Eraslan Trail,Adana,Central Anatolia,13854,TR,,,69221511893,Z001,3000,10,00,TRY,NT30,1000.0,TR,2023-08-16,M,58.0,Cash,False,R1: no phone or email
C587808,Âlemşah,Şener,61244 Eyyüp Key,Ankara,Black Sea,69300,TR,,,06182062857,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-04-22,M,50.0,Debit Card,False,R1: no phone or email
C320444,Beriye,Öcalan,1453 Sökmen View Apt. 856,Adana,Mediterranean,77623,,+905139406210,beriye.öcalan@yahoo.com,73621999554,Z001,1000,10,10,TRY,NT00,1000.0,TR,2021-11-13,M,64.0,Cash,False,R3: missing country
C970602,Altuğ,,7843 Akif Mission,Gaziantep,Mediterranean,61327,TR,+905751122188,altuğ.akça@gmail.com,33289888508,Z001,2000,20,00,TRY,NT30,10000.0,TR,2024-03-30,F,48.0,Debit Card,False,missing last_name
C307932,,Soylu,65024 Tayyip Turnpike Apt. 207,Ankara,Marmara,82720,TR,+905709608591,i̇şcan.soylu@outlook.com,58110144301,Z001,3000,10,00,TRY,NT15,25000.0,TR,2024-12-09,F,34.0,Debit Card,False,missing first_name
C122273,Minna,Kuhl,Mälzerallee 92/31,Bayreuth,Rheinland-Pfalz,51392,,+491677146150,minna.kuhl@gmail.com,05086386972,Z001,1000,10,00,EUR,NT30,50000.0,DE,2024-10-24,F,37.0,Cash,False,R3: missing country
C750643,Troy,Hill,43174 Woods Rue Apt. 652,South Kimberly,UT,45513,,+14024106884,troy.hill@hotmail.com,81-6951290,Z001,1000,10,00,USD,NT00,5000.0,EN,2024-03-01,M,67.0,Cash,False,R3: missing country
C627677,David,Hill,6397 Shannon Stream Suite 921,West Colin,North Charles,41129,GB,,,GB852140546,Z002,1000,10,00,GBP,NT00,5000.0,EN,2023-04-22,F,52.0,Credit Card,False,R1: no phone or email
C615282,Hans-Christian,,Silva-Langern-Ring 57/63,Waren,Bremen,17989,DE,+491706121563,hans-christian.cichorius@icloud.com,12044107700,Z002,1000,10,00,EUR,NT15,1000.0,DE,2022-12-04,F,46.0,Credit Card,False,missing last_name
C253781,Lezize,Tevetoğlu,27551 Akver Trafficway Suite 235,Istanbul,Mediterranean,14231,,+905488358811,lezize.tevetoğlu@icloud.com,86355624833,Z001,2000,10,00,TRY,NT30,0.0,TR,2024-12-30,F,35.0,Credit Card,False,R3: missing country
C332663,Egenur,,70344 Arsoy Plains Suite 407,Konya,Central Anatolia,85799,TR,+905574276294,egenur.soylu@outlook.com,35529814432,Z001,1000,10,00,TRY,NT30,5000.0,TR,2022-03-22,F,42.0,Cash,False,missing last_name
C202432,Erdmute,,Rennerstraße 7311,Fulda,,75099,DE,+491588490710,erdmute.hövel@gmail.com,17763104707,ZKAM,3000,10,00,EUR,NT15,1000.0,DE,2020-07-24,M,66.0,Cash,False,missing last_name
C267240,,Kısakürek,068 Teybet Mission Apt. 241,Adana,Mediterranean,87772,TR,+905233616586,rüşen.kısakürek@outlook.com,35352630368,Z001,3000,10,00,TRY,NT30,0.0,TR,2020-02-14,F,37.0,Credit Card,False,missing first_name
C318661,Joseph,,31675 John Shoals,East Kimberly,DE,84191,US,,joseph.green@gmail.com,86-4823277,Z002,1000,20,00,USD,NT00,5000.0,EN,2023-03-25,M,34.0,Debit Card,False,missing last_name
C198371,Mecit,Arslan,8397 Sakarya Mountains,Konya,Marmara,08319,TR,,,86581273128,Z001,2000,20,00,TRY,NT60,0.0,TR,2024-05-23,F,59.0,Credit Card,False,R1: no phone or email
C164405,Ersel,,3815 Demirel Forest Apt. 128,Antalya,Mediterranean,88710,TR,+905079621080,ersel.şafak@gmail.com,37733858855,Z001,3000,10,10,TRY,NT00,0.0,TR,2021-12-09,F,33.0,Credit Card,False,missing last_name
C109925,Mahsun,,0574 Bilir Stravenue,Adana,Black Sea,70211,TR,+905854138693,mahsun.mansız@yahoo.com,31849980686,Z001,1000,10,00,TRY,NT00,10000.0,TR,2022-11-22,M,46.0,Cash,False,missing last_name
C244697,Rahel,Pruschke,Werneckeallee 4-9,Lemgo,Thüringen,57685,DE,,,49497937768,Z001,1000,10,00,EUR,NT00,0.0,DE,2022-12-12,M,67.0,Cash,False,R1: no phone or email
C271409,Erbay,,576 Hürmet Forks Apt. 424,Gaziantep,Mediterranean,53460,TR,+905152993772,erbay.bilir@gmail.com,37846601140,Z001,1000,10,00,TRY,NT15,0.0,TR,2021-06-18,F,20.0,Cash,False,missing last_name
C665394,,Türk,19811 Erdoğan Village,Konya,Black Sea,92404,TR,+905016443637,ismık.türk@gmail.com,,Z001,2000,10,00,TRY,NT00,50000.0,TR,2023-12-16,M,45.0,Cash,False,missing first_name
C339462,Şinasi,,046 Yılmaz Well Suite 551,Izmir,Mediterranean,35071,TR,+905728492287,şinasi.demir@outlook.com,17522179294,Z001,2000,10,00,TRY,NT00,0.0,TR,2021-11-15,F,27.0,Credit Card,False,missing last_name
C201677,Nurtaç,,677 Arsoy Isle Suite 119,Ankara,Black Sea,50512,TR,05559968680,nurtaç.fırat@hotmail.com,08081379775,Z001,2000,10,10,TRY,NT45,0.0,TR,2021-02-19,F,43.0,Cash,False,missing last_name
C281636,Zülbiye,Erdoğan,27760 İnönü Field Suite 136,Bursa,Marmara,73551,TR,,,42456862687,Z001,1000,10,00,TRY,NT15,0.0,TR,2023-08-22,F,68.0,Credit Card,False,R1: no phone or email
C367000,Yahşi,,4255 Arsoy Junction,Ankara,Marmara,12549,TR,05761851595,yahşi.yıldırım@yahoo.com,03886104217,Z001,1000,10,00,TRY,NT45,0.0,TR,2023-12-16,M,30.0,Cash,False,missing last_name
C335039,,Bilge,25053 Akçay Lock,Antalya,Central Anatolia,21842,TR,+905391599007,toktuğ.bilge@hotmail.com,16749648817,Z002,1000,10,00,TRY,NT00,1000.0,TR,2022-04-03,F,62.0,Credit Card,False,missing first_name
C127415,Karataş,Ertaş,2626 Durdu Crossroad,Adana,Black Sea,93534,,+905406231636,karataş.ertaş@icloud.com,96072277066,Z002,2000,10,00,TRY,NT00,10000.0,TR,2023-01-09,F,65.0,Credit Card,False,R3: missing country
C133196,İmam,,7487 Ergül Mews,Bursa,,86115,TR,+905232518500,i̇mam.arslan@hotmail.com,12090118403,Z001,1000,20,10,TRY,NT00,0.0,TR,2024-06-02,F,38.0,Cash,False,missing last_name
C958356,Tarancı,,566 Çorlu Neck,Izmir,Marmara,80430,TR,+905704649588,tarancı.çorlu@gmail.com,43610841092,Z002,1000,10,00,TRY,NT00,0.0,TR,2022-06-25,M,48.0,Cash,False,missing last_name
C310303,,Yorulmaz,52829 Çorlu Flat,Istanbul,Black Sea,06680,TR,+905032458279,fami.yorulmaz@yahoo.com,64359611362,Z001,1000,10,00,TRY,NT00,25000.0,TR,2020-08-02,F,35.0,Cash,False,missing first_name
C207349,Kayagün,Sezgin,7966 Tunçkılıç Glens Suite 625,Adana,Central Anatolia,62392,,05243152487,kayagün.sezgin@yahoo.com,18406480400,Z002,3000,20,00,TRY,NT30,1000.0,TR,2022-01-05,F,51.0,Debit Card,False,R3: missing country
C248700,Monique,auch schlauchin,Baumring 956,Osterburg,Berlin,61182,DE,,,10436788943,Z001,1000,10,00,EUR,NT00,1000.0,DE,2022-09-08,M,21.0,Credit Card,False,R1: no phone or email
C228035,Eryıldız,,293 Selvi Streets Suite 095,Izmir,,96364,TR,+905852874764,eryıldız.hayrioğlu@hotmail.com,32365860689,Z001,2000,10,00,TRY,NT60,0.0,TR,2023-12-16,F,49.0,Cash,False,missing last_name
C242371,Alpcan,İnönü,159 Yasemen Shoal,Izmir,Marmara,43548,TR,,,58214658943,Z001,2000,10,00,TRY,NT30,0.0,TR,2020-11-25,F,47.0,Debit Card,False,R1: no phone or email
C115629,Muhiye,Mansız,12417 Ülker Extensions,Gaziantep,Mediterranean,30294,TR,,,24024403079,Z002,1000,10,10,TRY,NT00,0.0,TR,2021-04-03,F,37.0,Debit Card,False,R1: no phone or email
C405844,Bitül,,48914 Uçan Junction Apt. 686,Antalya,Central Anatolia,15027,TR,+905447831278,bitül.kısakürek@icloud.com,15131702421,Z001,2000,10,00,TRY,NT30,10000.0,TR,2021-06-06,F,44.0,Cash,False,missing last_name
C268412,Bektaşi,GÜÇLÜ,6704 Güçlü Turnpike Apt. 930,Adana,Mediterranean,56416,TR,,,52192623224,Z001,1000,10,00,TRY,NT15,0.0,TR,2022-09-29,M,21.0,Debit Card,False,R1: no phone or email
C176973,,Walker,0606 Justin Vista,New Nicholeshire,VT,40603,US,2437997232,michelle.walker@icloud.com,39-9718484,Z001,1000,20,00,USD,NT45,0.0,EN,2022-12-27,F,38.0,Cash,False,missing first_name
C162555,Esentürk,,11742 Şener Lights,Konya,Mediterranean,18155,TR,+905607694396,esentürk.güçlü@gmail.com,30114020115,Z001,1000,10,00,TRY,NT45,1000.0,TR,2023-05-31,M,54.0,Credit Card,False,missing last_name
C241606,,,2135 Buhari Neck Suite 559,Izmir,Black Sea,82880,TR,+905734174325,maşide.hayrioğlu@gmail.com,10365668526,ZKAM,1000,10,10,TRY,NT00,25000.0,TR,2024-08-14,F,56.0,Cash,False,missing first_name; missing last_name
C325273,Safura,,39629 Akcivan Spring Apt. 206,Izmir,Central Anatolia,49225,TR,+905141924833,safura.dumanlı@gmail.com,90140116049,ZKAM,1000,10,00,TRY,NT30,1000.0,TR,2020-07-08,M,23.0,Cash,False,missing last_name
C243248,Yahşi,,2412 Mansız Passage Apt. 454,Istanbul,,90611,TR,+905715668021,yahşi.akgündüz@hotmail.com,62718390800,ZKAM,1000,10,00,TRY,NT30,25000.0,TR,2021-06-26,F,50.0,Cash,False,missing last_name
C216624,Çolpan,,182 Zeynelabidin Crescent,Antalya,Black Sea,60619,TR,+905866068211,,98154315065,Z001,3000,20,10,TRY,NT00,5000.0,TR,2024-10-20,F,32.0,Credit Card,False,missing last_name
C315818,Erkinel,,928 Muktedir Square,Bursa,Central Anatolia,23690,TR,+905885969406,erkinel.demir@hotmail.com,68584407756,Z002,2000,10,00,TRY,NT00,10000.0,TR,2021-03-08,F,21.0,Cash,False,missing last_name
C878063,Alexander,,Vogtallee 92-52,Lobenstein,,86574,DE,+491774278843,alexander.mohaupt@outlook.com,96191415018,Z001,1000,10,00,EUR,NT00,10000.0,DE,2021-06-12,M,19.0,Debit Card,False,missing last_name
C308917,Nurgil,Ülker,7263 Çorlu Club,Bursa,Aegean,53565,,+905365713191,,20425754288,ZKAM,1000,20,00,TRY,NT00,10000.0,TR,2023-03-31,F,43.0,Cash,False,R3: missing country
C617884,,Tevetoğlu,2834 Şahnuray Club,Ankara,Marmara,02942,TR,+905192611815,sebigül.tevetoğlu@icloud.com,61336832230,Z001,1000,10,00,TRY,NT30,25000.0,TR,2022-12-22,F,52.0,Debit Card,False,missing first_name
C123827,heinz dieter,Kusch,Ingeborg-Ernst-Weg 685,Weißenfels,Hamburg,98780,,+491708261547,,64689821401,Z001,1000,10,00,EUR,NT15,0.0,DE,2024-04-26,M,54.0,Debit Card,False,R3: missing country
C223369,Öktürk,Aslan,14467 Hançer Locks,Ankara,Marmara,95605,TR,,,54585781812,Z001,1000,10,10,TRY,NT60,0.0,TR,2020-07-05,F,26.0,Credit Card,False,R1: no phone or email
C231598,Eşim,,90430 Seven Rapid,Gaziantep,Central Anatolia,77392,TR,05516305618,eşim.arslan@hotmail.com,85570278127,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-11-03,F,60.0,Cash,False,missing last_name
C269721,Ayhan,Arsoy,01054 Sahil Coves,Bursa,Central Anatolia,99639,,+905363288135,ayhan.arsoy@yahoo.com,81902914318,Z002,1000,10,00,TRY,NT00,1000.0,TR,2021-08-11,F,38.0,Cash,False,R3: missing country
C309982,Lucas,,13518 Julia Green,Lake Brandon,GU,56536,US,+14742154197,lucas.johnson@yahoo.com,,Z002,1000,10,00,USD,NT30,1000.0,EN,2024-05-14,F,55.0,Cash,False,missing last_name
C181010,Akalan,Zengin,951 Arsoy Harbor,Gaziantep,Mediterranean,50585,TR,,,73350846176,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-05-23,M,25.0,Debit Card,False,R1: no phone or email
C180689,,Sezer,14362 Deryanur Turnpike,Gaziantep,Black Sea,72688,TR,+905441795464,mücevher.sezer@hotmail.com,86427442445,Z001,1000,10,00,TRY,NT15,1000.0,TR,2022-08-11,F,66.0,Cash,False,missing first_name
C184024,göksev,,4233 Sezer Squares,Ankara,Aegean,13198,TR,+905525163361,göksev.durdu@outlook.com,,ZKAM,1000,10,00,TRY,NT30,50000.0,TR,2020-10-24,M,32.0,Debit Card,False,missing last_name
C215639,,Tarhan,1685 Akçay Junction,Adana,Central Anatolia,61893,TR,+905432308520,,90756727878,Z001,1000,10,00,TRY,NT30,1000.0,TR,2024-03-02,F,46.0,Credit Card,False,missing first_name
C193636,Yücelen,,6030 Akçay Extensions Apt. 465,Gaziantep,Mediterranean,35713,TR,+905143253925,yücelen.akgündüz@gmail.com,71696043599,ZKAM,1000,10,00,TRY,NT15,1000.0,TR,2023-11-29,F,57.0,Cash,False,missing last_name
C545065,Dennis,Hering,Minna-Sorgatz-Ring 4898,Hamburg,Thüringen,37613,,,dennis.hering@outlook.com,92136642433,Z001,1000,20,00,EUR,NT00,1000.0,DE,2024-10-06,F,18.0,Debit Card,False,R3: missing country
C111602,,Yılmaz,054 Tuğçe Neck Suite 558,Adana,,07950,TR,+905994504511,mengi.yılmaz@icloud.com,,Z001,1000,10,00,TRY,NT15,0.0,TR,2024-09-13,F,20.0,Cash,False,missing first_name
C106655,Carolin,,Antonia-Niemeier-Allee 72-36,Vechta,Baden-Württemberg,16260,DE,,carolin.kobelt@hotmail.com,90037072991,ZKAM,1000,10,10,EUR,NT00,10000.0,DE,2024-01-16,F,45.0,Credit Card,False,missing last_name
C975064,Armahan,,8289 Mansız Cliffs,Istanbul,Aegean,02099,TR,+905667726494,armahan.akdeniz@outlook.com,89609047042,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-05-04,F,46.0,Cash,False,missing last_name
C229136,Gülkadın,Yaman,4285 Şafak Landing,Adana,Marmara,94744,TR,,,06797819243,ZKAM,1000,10,00,TRY,NT00,0.0,TR,2021-04-01,F,27.0,Cash,False,R1: no phone or email
C179179,Buşra,Demirel,913 Çetinsu Mountains,Ankara,Aegean,13523,TR,,,89814570551,Z001,2000,10,10,TRY,NT00,0.0,TR,2022-05-31,M,52.0,Credit Card,False,R1: no phone or email
C460211,Hüsnühâl,,722 Zengin Ports,Gaziantep,Aegean,61594,TR,+905733532481,hüsnühâl.arsoy@gmail.com,74206917569,Z001,1000,10,10,TRY,NT00,0.0,TR,2023-06-09,M,30.0,Debit Card,False,missing last_name
C280178,,Eraslan,4670 Adıgün Estate,Ankara,Marmara,79899,TR,+905165033928,alparslan.eraslan@outlook.com,65459105874,Z001,1000,10,00,TRY,NT30,10000.0,TR,2024-11-18,M,34.0,Cash,False,missing first_name
C265418,Rakide,Bilge,529 Akgündüz Circle Suite 662,Bursa,Black Sea,63191,,+905604982310,rakide.bilge@yahoo.com,97905000823,ZKAM,2000,10,00,TRY,NT15,0.0,TR,2020-06-14,F,44.0,Cash,False,R3: missing country
C316196,Yigit,,14278 Demir Drives Suite 900,Gaziantep,Aegean,96398,TR,+905421888089,yigit.akçay@gmail.com,71103420448,Z002,2000,10,00,TRY,NT00,1000.0,TR,2020-10-29,F,67.0,Debit Card,False,missing last_name
C598610,Durgadin,,421 Şensoy Squares Suite 309,Ankara,Marmara,98612,TR,+905163277315,durgadin.zorlu@gmail.com,42767404589,Z001,1000,10,00,TRY,NT00,1000.0,TR,2022-09-29,M,22.0,Debit Card,False,missing last_name
C302246,Seha,Çorlu,498 Arslan Road Suite 492,Konya,Central Anatolia,42678,,+905758855282,seha.çorlu@gmail.com,81133195135,ZKAM,1000,10,00,TRY,NT00,0.0,TR,2020-10-23,M,53.0,Cash,False,R3: missing country
C198144,,Yüksel,489 Alemdar Gateway Apt. 534,Bursa,Marmara,91482,TR,5149535613,şinasi.yüksel@outlook.com,61619757482,Z001,3000,10,00,TRY,NT00,0.0,TR,2024-01-17,M,,Cash,False,missing first_name
C225719,Firdevis,,84872 Arslan Lights,Izmir,Marmara,26281,TR,+905646436226,firdevis.bilgin@yahoo.com,13314186225,Z001,2000,10,00,TRY,NT15,0.0,TR,2023-12-02,F,36.0,Debit Card,False,missing last_name
C314852,,Duran,3375 Hidir Loop Apt. 099,Ankara,Aegean,98945,TR,+905063764697,,96405354070,Z001,1000,10,00,TRY,NT00,1000.0,TR,2021-11-14,M,49.0,Credit Card,False,missing first_name
C245998,,Austermühle,Schmiedtweg 82/81,Eisenberg,Brandenburg,73173,DE,+491797616581,mehdi.austermühle@gmail.com,11866072164,ZKAM,1000,10,00,EUR,NT30,25000.0,DE,2021-01-10,M,62.0,Cash,False,missing first_name
C161375,,Öcalan,479 Duran Bypass Apt. 436,Izmir,Marmara,03282,TR,05681169362,perinur.öcalan@outlook.com,20710764233,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2023-08-29,M,22.0,Debit Card,False,missing first_name
C207040,,Ergül,03392 Mansız Brook,Istanbul,Aegean,71645,TR,+905436107766,eskinalp.ergül@gmail.com,43766172846,Z002,1000,10,10,TRY,NT00,0.0,TR,2022-02-11,M,63.0,Cash,False,missing first_name
C117805,,İnönü,598 Akçay Meadows,Adana,Marmara,92573,TR,+905544742188,kâmil.i̇nönü@outlook.com,56369897643,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-01-07,M,43.0,Credit Card,False,missing first_name
C116621,Maksüde,Gülen,907 Tevetoğlu Crescent Suite 929,Gaziantep,Marmara,93673,TR,,,90531903515,ZKAM,1000,10,00,TRY,NT00,0.0,TR,2020-05-28,M,44.0,Cash,False,R1: no phone or email
C127580,Huban,Seven,968 Öncel Street,Ankara,Black Sea,49763,,+905971596125,huban.seven@icloud.com,44605299139,Z001,2000,10,00,TRY,NT45,5000.0,TR,2021-09-22,,31.0,Cash,False,R3: missing country
C135952,Aydinç,Ülker,28589 Kısakürek Tunnel,Izmir,Marmara,88656,,+905933569882,aydinç.ülker@hotmail.com,33221314058,Z002,1000,10,00,TRY,NT30,5000.0,TR,2024-10-23,F,41.0,Credit Card,False,R3: missing country
